id,parent_interest_id,member,party,mnis_id,twfy_id,category,category_code,summary
14322,,Dame Chi Onwurah,labour,4124,24807,"Gifts, benefits and hospitality from UK sources",3,Newcastle College - £500.00
14325,,David Chadwick,liberal-democrat,5284,26518,"Gifts, benefits and hospitality from UK sources",3,National Liberal Club - £983.90
14329,,Greg Smith,conservative,4778,25925,"Gifts, benefits and hospitality from UK sources",3,British Association for Shooting and Conservation - £440.00
14330,,Angela Rayner,labour,4356,25429,Donations and other support (including loans) for activities as an MP,2,"Refrigeration House Limited - £50,000.00"
14331,,Helen Whately,conservative,4527,25398,Donations and other support (including loans) for activities as an MP,2,"Lord (Stanley) Fink - £5,000.00"
14332,,Wendy Morton,conservative,4358,25342,Visits outside the UK,4,International visit to Gibraltar between 15 December 2025 and 16 December 2025
14333,,Gareth Davies,conservative,4850,25858,Shareholdings,7,Shares in Marlborough Street Ventures Ltd
14336,,Calum Miller,liberal-democrat,5346,26617,Miscellaneous,8,"Visiting Fellow, Nuffield College, Oxford. This is an unpaid role."
14338,,Calum Miller,liberal-democrat,5346,26617,Miscellaneous,8,"Ambassador for a local charity in my constituency, Alexandra House of Joy. This is an unpaid role."
14339,,Gareth Bacon,conservative,4798,25750,Visits outside the UK,4,International visit to Israel between 04 January 2026 and 09 January 2026
14340,,Bobby Dean,liberal-democrat,5083,26371,Miscellaneous,8,"Councillor on Sutton Council, (unpaid since 30 July 2024 and previously registered under Category 1)"
14342,,Dame Harriett Baldwin,conservative,4107,24785,Employment and earnings,1,Speaking Engagement - MHP Group
14343,14342,Dame Harriett Baldwin,conservative,4107,24785,Employment and earnings - Ad hoc payments,1.1,Payment received on 15 January 2026 - £760.00
14344,,Dan Tomlinson,labour,5282,26502,Donations and other support (including loans) for activities as an MP,2,"Mr George McGowan - £3,000.00"
14345,,Shaun Davies,labour,5041,26332,Donations and other support (including loans) for activities as an MP,2,"Newton - £4,200.00"
14346,,Sarah Bool,conservative,5355,26635,Visits outside the UK,4,International visit to Israel between 04 January 2026 and 08 January 2026
14347,,Marie Goldman,liberal-democrat,5073,26338,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14348,,Uma Kumaran,labour,5278,26542,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14349,,Graham Stuart,conservative,1482,11406,Visits outside the UK,4,International visit to Australia between 26 December 2025 and 06 January 2026
14351,,David Pinto-Duschinsky,labour,5360,26632,Donations and other support (including loans) for activities as an MP,2,"Francesca Perrin - £30,000.00"
14352,,Mrs Kemi Badenoch,conservative,4597,25693,Donations and other support (including loans) for activities as an MP,2,"Watt Trading Ltd - £10,000.00"
14353,,Mary Creagh,labour,1579,11898,"Gifts, benefits and hospitality from UK sources",3,Coventry City Football Club Ltd - £500.00
14354,,Mr Gagan Mohindra,conservative,4804,25920,Visits outside the UK,4,International visit to Australia between 19 December 2025 and 05 January 2026
14356,,Seamus Logan,scottish-national-party,5280,26534,Visits outside the UK,4,International visit to Ireland between 08 January 2026 and 11 January 2026
14359,,Dr Danny Chambers,liberal-democrat,5304,26607,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14360,,Luke Taylor,liberal-democrat,5103,26443,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14361,,Anna Firth,unknown,4936,26059,Visits outside the UK,4,International visit to Israel between 04 January 2026 and 09 January 2026
14362,,Bobby Dean,liberal-democrat,5083,26371,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14363,,Charlotte Cane,liberal-democrat,5182,26425,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14365,,Munira Wilson,liberal-democrat,4776,25820,"Gifts, benefits and hospitality from UK sources",3,"The Football Association Premier League Ltd - £1,300.00"
14367,,Helen Whately,conservative,4527,25398,Donations and other support (including loans) for activities as an MP,2,"Edward Garton Woods - £5,000.00"
14368,,James Wild,conservative,4787,25866,Visits outside the UK,4,International visit to Australia between 26 December 2025 and 06 January 2026
14377,,Kit Malthouse,conservative,4495,25346,Visits outside the UK,4,International visit to Qatar between 05 December 2025 and 08 December 2025
14378,,Dr Danny Chambers,liberal-democrat,5304,26607,Donations and other support (including loans) for activities as an MP,2,"The British Society for Antimicrobial Chemotherapy - £2,222.22"
14380,,Lucy Powell,labourco-operative,4263,25165,Donations and other support (including loans) for activities as an MP,2,"Playscan Limited - £50,000.00"
14381,,Karl Turner,labour,4030,24767,Donations and other support (including loans) for activities as an MP,2,"Neil Hudgell Limited - £3,000.00"
14382,,Amanda Martin,labour,5294,26430,Gifts and benefits from sources outside the UK,5,"Paddy Power part of Flutter Entertainment plc - £1,000.00"
14383,,Mark Ferguson,labour,5031,26310,Donations and other support (including loans) for activities as an MP,2,"UNISON - £2,000.00"
14384,,David Chadwick,liberal-democrat,5284,26518,Donations and other support (including loans) for activities as an MP,2,"Michael Watson - £1,600.00"
14385,,Alison Bennett,liberal-democrat,5283,26498,"Gifts, benefits and hospitality from UK sources",3,"The National Liberal Club - £1,140.00"
14386,,Alison Bennett,liberal-democrat,5283,26498,Donations and other support (including loans) for activities as an MP,2,"Ian Howard - £5,000.00"
14387,,Dr Ben Spencer,conservative,4785,25889,Donations and other support (including loans) for activities as an MP,2,"Bansols Beta Ltd - £10,000.00"
14388,,Gareth Davies,conservative,4850,25858,Miscellaneous,8,Unpaid directorship of Marlborough Street Ventures Ltd
14389,,Daisy Cooper,liberal-democrat,4769,25901,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14391,,Ayoub Khan,independent,5357,26631,Donations and other support (including loans) for activities as an MP,2,"International Centre of Justice for Palestinians - £40,000.00"
14392,,David Chadwick,liberal-democrat,5284,26518,Donations and other support (including loans) for activities as an MP,2,"Brecon & Radnorshire Lib Dem 49 Club - £4,100.00"
14393,,Laura Trott,conservative,4780,25851,Donations and other support (including loans) for activities as an MP,2,"Sophie Smith - £4,000.00"
14394,,Rachael Maskell,labourco-operative,4471,25433,Donations and other support (including loans) for activities as an MP,2,"University and College Union - £25,187.00"
14397,,Nigel Farage,reform,5091,26352,Visits outside the UK,4,International visit to Switzerland between 21 January 2026 and 22 January 2026
14400,,Mike Reader,labour,5316,26630,Donations and other support (including loans) for activities as an MP,2,"Homes for Britain Ltd - £2,155.00"
14401,,David Smith,labour,5218,26606,Miscellaneous,8,"I was elected as Secretary of the Labour Rural Research Group (LRRG), a formally constituted group within the Labour Party focused on rural policy development and advocacy. This is an unpaid role. I work with the Exec to provide strategic direction and organisation for the group."
14402,,Wera Hobhouse,liberal-democrat,4602,25648,Miscellaneous,8,BGIPU (British Group Inter-Parliamentary Union) Executive Committee. This is an unpaid role.
14405,,Liz Twist,labour,4618,25623,Donations and other support (including loans) for activities as an MP,2,"UNISON - £2,000.00"
14407,,Sir Keir Starmer,labour,4514,25353,"Gifts, benefits and hospitality from UK sources",3,"The Arsenal Football Club Limited - £1,000.00"
14408,,Paul Holmes,conservative,4803,25808,Visits outside the UK,4,International visit to Israel between 04 January 2026 and 09 January 2026
14410,,Margaret Mullane,labour,5272,26495,Donations and other support (including loans) for activities as an MP,2,Barking and Dagenham College - £750.00
14411,,David Mundell,conservative,1512,11970,Donations and other support (including loans) for activities as an MP,2,"James Stewart - £6,000.00"
14412,,Terry Jermy,labour,5338,26616,Miscellaneous,8,"I was elected as an Officer of the Labour Rural Research Group (LRRG), a formally constituted group within the Labour Party, focused on rural policy development and advocacy. This is an unpaid role."
14415,,Nigel Huddleston,conservative,4407,25381,"Gifts, benefits and hospitality from UK sources",3,"Motorsport UK - £1,200.00"
14417,,Maya Ellis,labour,5228,26479,Miscellaneous,8,Treasurer - Labour Rural Research Group. This is an unpaid role.
14418,,Mr Louie French,conservative,4932,26055,"Gifts, benefits and hospitality from UK sources",3,"The Professional Darts Corporation - £2,000.00"
14419,,Chris Hinchliff,labour,5244,26505,Miscellaneous,8,"I was elected as an Officer of the Labour Rural Research Group (LRRG), a formally constituted group within the Labour Party focused on rural policy development and advocacy. This is an unpaid role. As an Officer, I am involved in the direction of the group and contribute to its work and engagements."
14421,,Mrs Kemi Badenoch,conservative,4597,25693,Donations and other support (including loans) for activities as an MP,2,"James Mellon - £10,000.00"
14423,,Lisa Smart,liberal-democrat,5070,26556,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14424,,Bob Blackman,conservative,4005,24945,Visits outside the UK,4,International visit to India between 02 January 2026 and 06 January 2026
14425,,Sir Iain Duncan Smith,conservative,152,10180,Employment and earnings,1,Appearances on GB News - GB News Ltd
14426,14425,Sir Iain Duncan Smith,conservative,152,10180,Employment and earnings - Ad hoc payments,1.1,Payment received on 15 January 2026 - £320.00
14427,,Martin Vickers,conservative,3957,24814,Donations and other support (including loans) for activities as an MP,2,"Estates UK - £1,510.41"
14430,,Greg Smith,conservative,4778,25925,"Gifts, benefits and hospitality from UK sources",3,"Motorsport UK - £1,200.00"
14431,,Greg Smith,conservative,4778,25925,Visits outside the UK,4,International visit to Israel between 04 January 2026 and 09 January 2026
14433,,Emily Darlington,labour,5139,26412,"Gifts, benefits and hospitality from UK sources",3,Barbara Daniel - £350.00
14434,,Andy MacNae,labour,5134,26391,Miscellaneous,8,Election as officer of the Labour Rural Research Group with specific interest in outdoor recreation and access to nature.
14435,,Munira Wilson,liberal-democrat,4776,25820,Donations and other support (including loans) for activities as an MP,2,"Orla Dunn - £5,000.00"
14436,,Rebecca Long Bailey,labour,4396,25368,Donations and other support (including loans) for activities as an MP,2,"Key Cities (Network) - £1,667.00"
14437,,Ian Sollom,liberal-democrat,5096,26457,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,140.00"
14438,,Iqbal Mohamed,independent,5268,26620,Donations and other support (including loans) for activities as an MP,2,"International Centre of Justice for Palestinians (ICJP) - £40,000.00"
14440,,Leigh Ingham,labour,5290,26392,Miscellaneous,8,Elected member of the Executive of the British Group of the Inter Parliamentary Union (BGIPU). This is an unpaid role.
14441,,Angela Rayner,labour,4356,25429,Miscellaneous,8,"Director of ""The Office of Angela Rayner Limited"". This is an unpaid role."
14442,,David Mundell,conservative,1512,11970,Miscellaneous,8,Member of Friends of Wamphray Church Steering Group
14447,,Ian Byrne,labour,4831,25816,Donations and other support (including loans) for activities as an MP,2,"Social Workers Union (SWU) and British Association of Social Workers (BASW) - £4,868.12"
14450,,Stephen Flynn,scottish-national-party,4735,25867,"Gifts, benefits and hospitality from UK sources",3,Wyre Holdings Ltd - £900.00
14452,,Monica Harding,liberal-democrat,5299,26516,"Gifts, benefits and hospitality from UK sources",3,"National Liberal Club - £1,348.00"
14454,,Monica Harding,liberal-democrat,5299,26516,Donations and other support (including loans) for activities as an MP,2,Tim Hewens - £750.00
14455,,Yuan Yang,labour,5267,26600,Miscellaneous,8,Secretary and Member of Executive Committee of Tribune Group of Labour MPs. This is an unpaid role.
14461,,Vicky Foxcroft,labour,4491,25380,Miscellaneous,8,Vice-Treasurer and Member of Executive Committee of Tribune Group of Labour MPs. This is an unpaid role.
