id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,visit_locations__country_1,visit_locations__destination_1,purpose,start_date,end_date,appg,donors__name_1,donors__is_private_individual_1,donors__public_address_1,donors__payment_type_1,donors__payment_description_1,donors__value_1,donors__is_sole_beneficiary_1,link,visit_locations__country_2,visit_locations__destination_2,donors__name_2,donors__is_private_individual_2,donors__public_address_2,donors__payment_type_2,donors__payment_description_2,donors__value_2,donors__is_sole_beneficiary_2,donors__name_3,donors__is_private_individual_3,donors__public_address_3,donors__payment_type_3,donors__payment_description_3,donors__value_3,donors__is_sole_beneficiary_3,donors__name_4,donors__is_private_individual_4,donors__public_address_4,donors__payment_type_4,donors__payment_description_4,donors__value_4,donors__is_sole_beneficiary_4,donors__name_5,donors__is_private_individual_5,donors__public_address_5,donors__payment_type_5,donors__payment_description_5,donors__value_5,donors__is_sole_beneficiary_5,visit_locations__country_3,visit_locations__destination_3,category_code
11965,International visit to Ukraine between 17 February 2025 and 22 February 2025,,2025-03-07,2025-03-07,,Visits outside the UK,5128,26368,labour,Phil Brickell,Ukraine,,"The visit was dedicated to the Ukraine-UK 100 Year Partnership Agreement, and involved briefings with state officials, civil society, scientific institutions and business on economic, security, anticorruption and sanctions issues.",,,,Fincordtech Management,0,"9B Mykhaila Hrushevskoho Street, Kyiv, 01021 Ukraine",In kind,"International travel, accommodation, and meals (value is approximate)",2840,1,https://interests-api.parliament.uk/api/v1/Interests/11965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11959,International visit to France between 18 February 2025 and 19 February 2025,,2025-03-06,2025-03-06,,Visits outside the UK,5064,26345,labour,Steve Race,France,Paris,To visit Paris as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development for meetings with French Parliamentarians and partners ahead of the 2025 Paris Nutrition for Growth Summit.,,,,United Against Malnutrition and Hunger,0,"Alliance to End Malnutrition and Hunger Limited, 71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Travel (£218), accommodation (£170), food and in-country expenses (£67)",455,1,https://interests-api.parliament.uk/api/v1/Interests/11959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11953,International visit to Germany between 13 February 2025 and 16 February 2025,,2025-03-06,2025-03-06,,Visits outside the UK,5240,26610,labour,Melanie Ward,Germany,Munich,Attendance at the Munich Security Conference as part of the Women Parliamentarians Programme.,,,,Stiftung Münchner Sicherheitskonferenz gGmbH,0,"Karolinenplatz 3, 80333 Munich, Germany",In kind,"Conference attendance, accommodation and some meals",681,1,https://interests-api.parliament.uk/api/v1/Interests/11953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11958,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-03-06,2025-03-06,,Visits outside the UK,5071,26319,labourco-operative,Paul Waugh,Israel,Occupied Palestinian Territories,"To meet victims of violence in Israel and the West Bank and a range of individuals and organisations, to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.",,,,Yachad,0,"Star House, 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, hospitality and travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11950,International visit to Taiwan between 15 February 2025 and 22 February 2025,,2025-03-05,2025-03-05,,Visits outside the UK,4267,25168,labour,Sarah Champion,Taiwan,,To lead an APPG Taiwan cross party delegation as Co-Chair of the APPG,,,APP Taiwan,MOFA Taiwan,0,"50 Grosvenor Gardens, London SW1W 0EB",In kind,"Flights (£4,130), hotel (approx. £1,404), local transportation (approx £552) and food (approx. £861) (the costs are for me and my partner)",6947,0,https://interests-api.parliament.uk/api/v1/Interests/11950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11939,International visit to Albania between 30 January 2025 and 03 February 2025,,2025-03-05,2025-03-05,,Visits outside the UK,1447,11199,reform,Andrew Rosindell,Albania,,The visit was organised and hosted by the Albanian Conservative Institute in order to meet with representatives of the Democratic Party who are both the official opposition and the sister party to the UK Conservative Party.,,,,Albanian Conservative Institute,0,"Kompleksi Delijorgji, Godina BB1, Bulevardi Gjergj Fishta, 1001, Tiranë",In kind,"Return flights UK/Albania (250 euros),  4 nights accommodation  @ 80 euros per night (320 euros), subsistence and transfers (230 euros)",700,1,https://interests-api.parliament.uk/api/v1/Interests/11939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11918,International visit to United States between 22 February 2025 and 25 February 2025,,2025-03-03,2025-03-04,,Visits outside the UK,5010,26287,labour,Damien Egan,United States,Washington DC,Delegation to Washington DC.  Meetings with US politicians and civil servants. Attending AIPAC Congressional Summit 2025.,,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 2XX",In kind,"Flights, accommodation and meals",2500,1,https://interests-api.parliament.uk/api/v1/Interests/11918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11926,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-03-04,2025-03-04,,Visits outside the UK,5322,26560,liberal-democrat,Mr Will Forster,Israel,,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.,,,,Yachad,0,"Star House, 104-108 Grafton Road NW5 4BA",In kind,"Flights, accommodation, hospitality, travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11926,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11907,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-03-03,2025-03-03,,Visits outside the UK,345,10352,conservative,Sir Edward Leigh,Israel,,"To meet victims of violence in Israel and the West Bank, and a range of individuals and organisations, to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.",,,,Yachad,0,"Star House, 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, hospitality and travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11907,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11903,International visit to United States between 22 February 2025 and 26 February 2025,,2025-03-03,2025-03-03,,Visits outside the UK,1521,11592,labour,Mrs Sharon Hodgson,United States,Washington D.C.,Delegation to Washington DC. Meetings with US politicians and civil servants. Attending AIPAC Congressional Summit 2025.,,,,Labour Friends of Israel,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation, and meals (value £2,500)",2500,1,https://interests-api.parliament.uk/api/v1/Interests/11903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11905,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-03-03,2025-03-03,,Visits outside the UK,5078,26421,liberal-democrat,Pippa Heylings,Israel,Occupied Palestinian Territories,"To meet victims of violence in Israel and the West Bank, and a range of individuals and organisations, to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.",,,,Yachad,0,"Star House, 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, hospitality and travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11901,International visit to Falkland Islands between 16 February 2025 and 22 February 2025,,2025-03-01,2025-03-03,,Visits outside the UK,5280,26534,scottish-national-party,Seamus Logan,Falkland Islands,"Stanley, Goose Green, San Carlos, RAF Mt Pleasant",To develop a better understanding of issues affecting the Falkland Islands,,,,Falkland Islands Government,0,"C/O 14, Broadway, London SW1 0BH",In kind,"Flights (£1,572.00), accommodation (£636.00), UK taxis (£390.80), Falkland Islands transport (£218.68), meals (£235.28), wreaths (£28.08), insurance (£25.00), Wi-Fi access (£56.00), gifts (£37.30), museum (£5.00)",3204.14,1,https://interests-api.parliament.uk/api/v1/Interests/11901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11904,International visit to United States between 22 February 2025 and 25 February 2025,,2025-03-03,2025-03-03,,Visits outside the UK,5112,26420,labour,Luke Akehurst,United States,Washington DC,Delegation to Washington DC. Meetings with US politicians and civil servants. Attending AIPAC Congressional Summit 2025.,,,,Labour Friends of Israel Ltd,0,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2500,1,https://interests-api.parliament.uk/api/v1/Interests/11904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11691,International visit to United States between 14 January 2025 and 16 January 2025,,2025-02-26,2025-03-03,,Visits outside the UK,4462,25374,conservative,Tom Tugendhat,United States,Washington DC,To attend a dinner on internal policy hosted by Todd Ricketts,,,,Todd Ricketts,1,,In kind,"Flights (£9,539.87) and transport (£457)",9996.870000000001,1,https://interests-api.parliament.uk/api/v1/Interests/11691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11868,International visit to United States between 02 February 2025 and 05 February 2025,,2025-02-28,2025-02-28,,Visits outside the UK,4371,25370,scottish-national-party,Brendan O'Hara,United States,Washington DC,Attendance and participation at the IRF Summit which brings together a broad coalition of partners that passionately supports religious freedom or belief around the globe.,,,"APPG on International Law, Justice & Accountability","The FORB Foundation, Matthew Jones, Secretariat to APPG FoRB",0,"3 Thronbury Close, Merthyr Tydfil CF48 1HP",In kind,"Accommodation (£315), flights (£849.92) and free ticket entry to IRF Summit",1164.92,1,https://interests-api.parliament.uk/api/v1/Interests/11868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11896,International visit to United States between 01 February 2025 and 06 February 2025,,2025-02-28,2025-02-28,,Visits outside the UK,4462,25374,conservative,Tom Tugendhat,United States,Washington DC,"To speak at a dinner hosted by the University of Notre Dame, Australia",,,,The University of Notre Dame Australia,0,"19 Mouat Street, Freemantle, Western Australia 6959, Australia",In kind,"Flights (£2,865) and accommodation (£1,598.31)",4463.31,1,https://interests-api.parliament.uk/api/v1/Interests/11896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11882,International visit to Israel between 17 February 2025 and 21 February 2025,,2025-02-27,2025-02-27,,Visits outside the UK,4844,25853,conservative,Matt Vickers,Israel,,Fact finding political delegation,,,,Conservative Friends of Israel Ltd (CFI Ltd,0,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",3200,1,https://interests-api.parliament.uk/api/v1/Interests/11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11889,International visit to France between 17 February 2025 and 18 February 2025,,2025-02-27,2025-02-27,,Visits outside the UK,1512,11970,conservative,David Mundell,France,Paris,To visit Paris as Co-Chair of the All-Party Parliamentary Group on Nutrition for Development for meetings with French Parliamentarians and partners ahead of the 2025 Paris Nutrition for Growth Summit.,,,Nutrition for Development,United Against Malnutrition and Hunger,0,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,"Flight and Eurostar (£450), accommodation (£500), food and in-country expenses (£5)",955,1,https://interests-api.parliament.uk/api/v1/Interests/11889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11895,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-02-27,2025-02-27,,Visits outside the UK,5108,26323,labour,Sam Rushworth,Israel,"Jerusalem, Nova Festival Site",To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.,,,,Yachad,0,"Yachad, Star House 104-108 Grafton Road NW5 4BA",In kind,"Flights, accommodation, hospitality, travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11895,Palestine,"Hebron, Ramallah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11884,International visit to Belgium between 06 December 2024 and 07 December 2024,,2025-02-26,2025-02-26,,Visits outside the UK,5265,26581,liberal-democrat,James MacCleary,Belgium,Brussels,Speaking in my capacity as Liberal Democrat Europe Spokesperson at the EDP Congress,,,,European Democratic Party,0,"Rue Montoyer 25, 1000 Brussels, Belgium",In kind,Travel and accommodation,432.02,1,https://interests-api.parliament.uk/api/v1/Interests/11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11690,International visit to Taiwan between 11 January 2025 and 14 January 2025,,2025-02-26,2025-02-26,,Visits outside the UK,4462,25374,conservative,Tom Tugendhat,Taiwan,Taipei City,Meeting with parliamentarians to discuss national security issues,,,,Taiwan Ministry of Foreign Affairs,0,"2 Ketagalan Boulevard, Zhongzheng District, Taipei City, 100202, Taiwan",In kind,"Flights (£3,808), accommodation (£861), meals (£428) and transport (£200) for me and a member of staff",5297,0,https://interests-api.parliament.uk/api/v1/Interests/11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11883,International visit to Israel between 17 February 2025 and 21 February 2025,,2025-02-26,2025-02-26,,Visits outside the UK,4608,14026,conservative,John Lamont,Israel,Tel Aviv and Jerusalem,Fact finding political delegation,,,,Conservative Friends of Israel Ltd (CFI Ltd),0,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality for a trip to Israel",3200,0,https://interests-api.parliament.uk/api/v1/Interests/11883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11865,International visit to Germany between 13 February 2025 and 16 February 2025,,2025-02-25,2025-02-25,,Visits outside the UK,5341,26629,labour,Laura Kyrke-Smith,Germany,Munich,Attending MSC 2025 as a Member of the MSC Women Parliamentarians Program,,,,Stiftung Münchner Sicherheitskonferenz gGmbH,0,"Karolinenplatz 3, 80333 Munich, Germany",In kind,Accommodation (incl. breakfast) and one dinner,678,1,https://interests-api.parliament.uk/api/v1/Interests/11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11747,International visit to Colombia between 21 October 2024 and 28 October 2024,,2025-02-03,2025-02-25,,Visits outside the UK,5078,26421,liberal-democrat,Pippa Heylings,Colombia,Cali,"Cross-Party MP Delegation to the United Nations Conference on Biodiversity COP16 in Cali, Colombia",,,International Conservation,International Conservation Caucus Foundation,0,"71-75 Shelton Street, Covent Garden, London 
WC2H 9JQ",In kind,"Flights (£1225)
Accommodation (£515)",1740,1,https://interests-api.parliament.uk/api/v1/Interests/11747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11748,International visit to Azerbaijan between 17 November 2024 and 22 November 2024,,2025-02-03,2025-02-25,,Visits outside the UK,5078,26421,liberal-democrat,Pippa Heylings,Azerbaijan,Baku,Liberal Democrat Spokesperson for Energy Security and Net Zero as member of cross-party MP delegation to United Nations Conference on Climate Change COP29 in Baku,,,,Adam Management Holdings,0,"One Canada Square Canary Wharf,
London 
E14 5AA",In kind,"Flights (£1800)
Accommodation (£800)",2600,1,https://interests-api.parliament.uk/api/v1/Interests/11748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11861,International visit to Israel between 16 February 2025 and 20 February 2025,,2025-02-24,2025-02-24,,Visits outside the UK,5188,26526,labour,Tracy Gilbert,Israel,OPTs,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a resolution to the Israel-Palestine conflict and to respond to the humanitarian situation in Gaza.,,,,Yachad,0,"Star House, 104-108 Grafton Road NW5 4BA",In kind,"Flights, accommodation, hospitality, travel",1958,1,https://interests-api.parliament.uk/api/v1/Interests/11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11836,International visit to Albania between 31 January 2025 and 02 February 2025,,2025-02-19,2025-02-19,,Visits outside the UK,3957,24814,conservative,Martin Vickers,Albania,Tirana,"Meetings with politicians, business leaders, academics and media representatives to discuss current political and economic situation",,,Albania and Kosovo,Albanian Conservative Institute,0,"Kompleksi Deliorgji, Godina BB1, Bulevardi Gjergi Fishta, Njesia Administrative nr.7, Kodi postal 1001, Tirana",In kind,"accommodation (£133), flights (£158) and hospitality (£75)",366,0,https://interests-api.parliament.uk/api/v1/Interests/11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11811,International visit to Germany between 06 February 2025 and 09 February 2025,,2025-02-15,2025-02-17,,Visits outside the UK,5174,26441,labour,Fred Thomas,Germany,,Policy study visit to compare the political situations in the UK vs Germany.,,,,Progressive Britain,0,"Progressive Britain Ltd, New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",In kind,"Flights, accommodation and meals",586.6,1,https://interests-api.parliament.uk/api/v1/Interests/11811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
11808,International visit to Jordan between 17 January 2025 and 21 January 2025,,2025-02-14,2025-02-14,,Visits outside the UK,5326,26604,liberal-democrat,Edward Morello,Jordan,,"Meetings with: HM King of Jordan, The Foreign Minister, House of Representatives Foreign Affairs Committee, Senate Foreign Affairs Committee, the Speaker of the House of Representatives,  Jordanian Military, UNRWA.",,,,Embassy of the Kingdom of Jordan,0,"6 Upper Phillimore Gardens, London W8 7HA",In kind,"air fare (£850) accommodation, food and transport (£1,000)",1850,1,https://interests-api.parliament.uk/api/v1/Interests/11808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
